contract_ticker,etf,mode,bar,K_chosen,k_lag,direction,beta,z_stat,p_value,p_fdr,pseudo_r2,n_obs,n_up,n_total,contract_title
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-2,etf_leads_kalshi,-0.012469450742372011,-0.18558741714606825,0.8527683218025311,0.8527683218025311,7.066418601675561e-05,444,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-1,etf_leads_kalshi,-0.13083247164963416,-2.0675256434669382,0.03868465042348391,0.1644097642998066,0.006992333143482687,445,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,0,contemp,0.06084043098271668,0.8014781656065324,0.4228548794739684,0.5529640731582663,0.0016657264911189573,446,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,1,kalshi_leads_etf,-0.06937967917377037,-2.22822701853032,0.02586538022153867,0.14657048792205246,0.0019344801103974296,445,227,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,2,kalshi_leads_etf,-0.00961745973860536,-0.28158350313112,0.7782628911547299,0.8269043218519005,3.8256174630935114e-05,444,227,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,3,kalshi_leads_etf,0.08753315698554949,1.7358732736755065,0.0825862444103122,0.23399435916255124,0.002698425657041703,443,226,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,4,kalshi_leads_etf,-0.049349602459752305,-0.5978511666259727,0.5499392462850796,0.6677833704890253,0.0008752748604903271,442,226,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,5,kalshi_leads_etf,0.06515087711122325,0.9629397773046465,0.33557774624420933,0.543187918395666,0.0015677950910174543,441,226,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,6,kalshi_leads_etf,0.130773064660536,1.6400341394627493,0.10099806879503621,0.24528102421651654,0.00577795695355654,440,226,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,7,kalshi_leads_etf,-0.02354000116027063,-0.42691999648943024,0.6694376002786728,0.7586959469824959,0.00020616864399147783,439,225,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,8,kalshi_leads_etf,-0.04285118022348423,-1.0076015920092405,0.31364576436151237,0.543187918395666,0.0006541278467241396,438,224,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-8,etf_leads_kalshi,-0.06955063848103896,-3.302062317268349,0.0009597674446368354,0.0163160465588262,0.0021448452064285473,449,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-7,etf_leads_kalshi,-0.07647057784213529,-1.0430971515846192,0.29690329980265207,0.6309195120806357,0.0025277633614665396,450,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-6,etf_leads_kalshi,-0.005795964355371002,-0.2864516328704342,0.7745322333385615,0.9466342990943529,1.5353392619377182e-05,451,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-5,etf_leads_kalshi,0.0750978057693724,1.6379746849327221,0.10142697473865182,0.41135151061808106,0.0024987637709668054,452,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-4,etf_leads_kalshi,0.03347352849761457,0.5582938695525421,0.5766437304545762,0.8169119514773162,0.0005057440764582033,453,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-3,etf_leads_kalshi,0.041010006994311475,0.9063089063024822,0.36477237276001684,0.6890144818800318,0.0007478674629816107,454,229,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-2,etf_leads_kalshi,0.024651376378067802,0.7330528398348102,0.46352620221678476,0.7163586761532128,0.00027414971881567496,455,229,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-1,etf_leads_kalshi,-0.16336571257611324,-2.190977772718357,0.02845340096862765,0.18371875397473753,0.010229131899982535,456,229,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,0,contemp,0.005948848180654924,0.06693393284878506,0.9466342990943529,0.9466342990943529,1.620279652525536e-05,457,229,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,1,kalshi_leads_etf,-0.08317322530584752,-1.5506493513189707,0.12098573841708267,0.41135151061808106,0.0027780810297816094,456,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,2,kalshi_leads_etf,-0.011238761600277428,-0.21488542455266318,0.8298566489722284,0.9466342990943529,5.224869157904877e-05,455,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,3,kalshi_leads_etf,0.06512509288503743,1.4106803203062497,0.15833889629551978,0.448626872837306,0.0015189583511754368,454,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,4,kalshi_leads_etf,0.02794181101500855,1.084766366997586,0.27802514520734156,0.6309195120806357,0.00028483585049143834,453,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,5,kalshi_leads_etf,-0.10678275861163596,-2.1391816887937485,0.032420956583777215,0.18371875397473753,0.003949995262262029,452,228,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,6,kalshi_leads_etf,0.05875142951596892,0.7953080110087444,0.4264343546989262,0.7163586761532128,0.0012352945367429813,451,227,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,7,kalshi_leads_etf,-0.00591497732630894,-0.07184299357344921,0.942726857274989,0.9466342990943529,1.297610136063998e-05,450,226,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,8,kalshi_leads_etf,0.015660196551615373,0.19083965790439691,0.8486512171278372,0.9466342990943529,9.056379353100663e-05,449,225,468,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECDJT281,VOX,calendar,5min,6,-6,etf_leads_kalshi,-0.08998774011448765,-1.0330436310400157,0.3015834807893555,0.7255045264382528,0.00373200715765154,96,51,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,-5,etf_leads_kalshi,0.07309868413217564,1.0131023015107201,0.3110112990867566,0.7255045264382528,0.0024706648154502187,97,52,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,-4,etf_leads_kalshi,0.03519798257104776,0.659514128475005,0.5095656764998651,0.7360393104998051,0.0005767149650010017,98,52,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,-3,etf_leads_kalshi,-0.013028012553613143,-0.2741371651863992,0.7839792137358751,0.9064230688230606,7.892497426753575e-05,99,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,-2,etf_leads_kalshi,-0.05241530623676235,-0.8584277979310018,0.3906562834667515,0.7255045264382528,0.0012747120130814915,100,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,-1,etf_leads_kalshi,0.282409740013651,5.722084147716032,1.0522516476797866e-08,1.3679271419837225e-07,0.030303576312241454,101,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,0,contemp,-0.022866425085573017,-0.27055275550364766,0.7867350365507471,0.9064230688230606,0.0002389925827527284,102,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,1,kalshi_leads_etf,-0.13083645087482168,-0.9705645336730806,0.33176517436932784,0.7255045264382528,0.007380605834378495,101,52,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,2,kalshi_leads_etf,0.10753197781902783,0.8912415402284178,0.3727996034352824,0.7255045264382528,0.005059272161667239,100,52,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,3,kalshi_leads_etf,-0.002092260409724083,-0.03097092664373864,0.975292725722901,0.975292725722901,2.050529423036629e-06,99,52,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,4,kalshi_leads_etf,-0.14915638219901062,-0.7327015665015763,0.4637404683370496,0.7360393104998051,0.00969261737724103,98,51,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,5,kalshi_leads_etf,0.08831373481769338,1.4162184568767096,0.1567115536257502,0.7255045264382528,0.003539521447714744,97,50,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,6,6,kalshi_leads_etf,0.015724739133938702,0.2061186673937148,0.8366982173751328,0.9064230688230606,0.00011743652822948647,96,49,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-6,etf_leads_kalshi,-0.023231959874566343,-0.25066437223128063,0.802073608218436,0.802073608218436,0.0002571183192424664,97,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-5,etf_leads_kalshi,0.07708445330464093,0.8939536730302996,0.37134667856228554,0.6798359126155358,0.002709070120020418,98,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-4,etf_leads_kalshi,0.12970429487297264,2.134144714645535,0.03283093659726755,0.21340108788223908,0.00740449201125426,99,54,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-3,etf_leads_kalshi,0.03716796073462199,0.4208146977281725,0.6738903982349637,0.802073608218436,0.0006260466306110546,100,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-2,etf_leads_kalshi,-0.06995572715921261,-0.5534607317901984,0.5799479625007311,0.802073608218436,0.0022589620991374515,101,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,-1,etf_leads_kalshi,0.12043810625079869,3.0884841919152004,0.0020118039645729306,0.026153451539448095,0.006227425111950402,102,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,0,contemp,0.11252220916804562,1.4730708499843999,0.14073193256262648,0.5298148153072447,0.005331058716942505,103,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,1,kalshi_leads_etf,-0.11943909390228852,-0.8092687771272105,0.4183605616095605,0.6798359126155358,0.006273485804149992,102,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,2,kalshi_leads_etf,0.14773488314226185,1.36847412352212,0.17116371633644578,0.5298148153072447,0.009325644942796418,101,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,3,kalshi_leads_etf,-0.1670064143297236,-1.270869920424711,0.20377492896432492,0.5298148153072447,0.011900811348355078,100,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,4,kalshi_leads_etf,0.025732968712696612,0.3259246450486357,0.7444813688843226,0.802073608218436,0.0003012030735417559,99,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,5,kalshi_leads_etf,0.06729565966323635,1.1241329189681721,0.26095664193411205,0.5654060575239094,0.0020528100858830944,98,54,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,event,5min,6,6,kalshi_leads_etf,-0.026832818985318058,-0.2525276990601949,0.8006332069447951,0.802073608218436,0.00033972810143600984,97,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VDC,calendar,10min,4,-2,etf_leads_kalshi,-0.147513485845,-0.594309169981663,0.5523053464949509,0.5807406253449556,0.009814339393009353,30,16,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,4,-1,etf_leads_kalshi,0.5704010454161293,5.511873682578117,3.550336953692752e-08,1.7751684768463758e-07,0.10568548261425637,31,16,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,4,0,contemp,-0.07651793722415803,-1.1761667486219367,0.23952824905013848,0.48717066399126635,0.002566262082362103,32,16,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,4,1,kalshi_leads_etf,-0.1836563644671777,-1.0530842112756098,0.2923023983947598,0.48717066399126635,0.014405020877533148,31,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,4,2,kalshi_leads_etf,-0.10386321177890913,-0.5523032192761727,0.5807406253449556,0.5807406253449556,0.005035180740222911,30,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-3,etf_leads_kalshi,-0.18310966017412167,-0.37622512339154485,0.7067495394006224,0.7067495394006224,0.01608997790302391,30,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-2,etf_leads_kalshi,-0.12641982444363428,-0.5476967336556889,0.5839001553109362,0.7067495394006224,0.007325462843581043,31,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,-1,etf_leads_kalshi,0.5102049618436276,4.661217645242902,3.1434409300773856e-06,1.100204325527085e-05,0.09061514071607524,32,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,0,contemp,-0.1737062444312309,-6.424774608533518,1.3206504939403027e-10,9.244553457582119e-10,0.012904339444279267,33,15,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,1,kalshi_leads_etf,0.0998847096638676,1.3797543601149327,0.16766228932857796,0.29340900632501143,0.004654784074652141,32,14,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,2,kalshi_leads_etf,0.019238359701521802,0.41859516912501227,0.6755120207412104,0.7067495394006224,0.0001710041396509876,31,14,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,event,10min,4,3,kalshi_leads_etf,-0.18399484711522426,-1.581455076223253,0.11377402292208531,0.2654727201515324,0.015184370893849386,30,14,33,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT281,VGT,calendar,5min,6,-6,etf_leads_kalshi,-0.16191150688620137,-1.5176811593827304,0.12909479591610157,0.5840851279132394,0.011503205148819862,99,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,-5,etf_leads_kalshi,-0.08064698569100254,-1.3060285225456343,0.19154285814415883,0.5840851279132394,0.0030894807323564866,100,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,-4,etf_leads_kalshi,0.10078806206000986,1.0255995373672098,0.3050803856273897,0.5840851279132394,0.004512947232729769,101,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,-3,etf_leads_kalshi,0.07505632026030899,0.6938035893398172,0.4878053913555477,0.5901945791938853,0.0025122980681303586,102,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,-2,etf_leads_kalshi,0.06711112533161022,0.942870754327164,0.3457470155739477,0.5840851279132394,0.00215326175893249,103,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,-1,etf_leads_kalshi,0.07359443825833735,0.5748188578071908,0.5654138116351546,0.5901945791938853,0.0025763184578024845,104,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,0,contemp,-0.08464729409346491,-0.6729005630614879,0.5010105539615277,0.5901945791938853,0.0033306753356070473,105,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,1,kalshi_leads_etf,-0.12017980799960608,-2.185711057187054,0.02883675142309807,0.37487776850027493,0.006258811990967561,104,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,2,kalshi_leads_etf,0.11503655692327018,1.1655393070327467,0.2438007590281297,0.5840851279132394,0.005697350867940654,103,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,3,kalshi_leads_etf,-0.0454010370097378,-0.5385540811150079,0.5901945791938853,0.5901945791938853,0.0009583333794640492,102,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,4,kalshi_leads_etf,-0.07255785825314762,-0.9191188128420752,0.3580334301414675,0.5840851279132394,0.0024484765789672958,101,55,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,5,kalshi_leads_etf,-0.16123862913785536,-0.9164384012737075,0.3594370017927627,0.5840851279132394,0.011373041213873614,100,54,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,5min,6,6,kalshi_leads_etf,-0.07236073869408957,-0.629118065880431,0.5292717639556936,0.5901945791938853,0.0025000763061975295,99,53,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-6,etf_leads_kalshi,-0.11120560976886922,-1.781954632028946,0.07475663035330621,0.768428480709143,0.005664388831659428,99,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-5,etf_leads_kalshi,-0.07194744466494749,-0.8764091546391803,0.3808076433343227,0.8250832272243658,0.002451682458249671,100,58,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-4,etf_leads_kalshi,0.10772542114583787,1.0406813969215425,0.29802343990226976,0.7748609437459013,0.005103754311198805,101,59,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-3,etf_leads_kalshi,0.1182178768823146,1.349022779617061,0.17732964939441764,0.768428480709143,0.006021675733459797,102,60,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-2,etf_leads_kalshi,-0.004207777851926331,-0.07842724924848447,0.9374881985169075,0.9505824420464354,8.399433203742923e-06,103,60,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,-1,etf_leads_kalshi,-0.08986869617677377,-0.46752870925153395,0.6401216568331205,0.944395316483174,0.003561980628119965,104,60,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,0,contemp,-0.12772672749210756,-1.4229945234549568,0.15473774284799077,0.768428480709143,0.007478437445425867,105,60,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,1,kalshi_leads_etf,0.00978668280038345,0.06197537519062981,0.9505824420464354,0.9505824420464354,4.353433537529483e-05,104,59,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,2,kalshi_leads_etf,0.040011708149898496,0.4484726198318307,0.6538121421806589,0.944395316483174,0.0007268474506784139,103,58,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,3,kalshi_leads_etf,-0.009514813574915173,-0.08189585953888638,0.934729526990243,0.9505824420464354,4.250927272164695e-05,102,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,4,kalshi_leads_etf,-0.01865046125334008,-0.2455822652345525,0.806005619162197,0.9505824420464354,0.00016297935322251433,101,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,5,kalshi_leads_etf,-0.09169565216877781,-0.6125041382052141,0.5402042609231084,0.944395316483174,0.0038790956528776954,100,57,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,event,5min,6,6,kalshi_leads_etf,-0.09770956766769195,-1.0533314373205473,0.292189115479244,0.7748609437459013,0.004506056021010396,99,56,105,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT312,VAW,calendar,10min,5,-5,etf_leads_kalshi,0.04816134437004904,0.670751395087587,0.5023789157466458,0.7894525818875864,0.0010131538732980339,67,39,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,-4,etf_leads_kalshi,-0.16454644186109593,-2.6262228205773397,0.008633827842345052,0.09497210626579557,0.010975646271766726,68,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,-3,etf_leads_kalshi,-0.015121885471714358,-0.18973423058723674,0.8495173958719725,0.8495173958719725,9.616286728808543e-05,69,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,-2,etf_leads_kalshi,-0.058674216087266785,-0.7736456427591154,0.4391403728909895,0.7894525818875864,0.0014556887728873757,70,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,-1,etf_leads_kalshi,0.14310192007515538,1.6831926487993887,0.09233780344925858,0.33857194598061485,0.008876369690008934,71,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,0,contemp,-0.029749673918864093,-0.2232448869530043,0.8233449186004749,0.8495173958719725,0.0003950867950223147,72,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,1,kalshi_leads_etf,-0.18691646561315595,-1.2375264474137595,0.21589170192835938,0.4749617442423906,0.014887702439942307,71,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,2,kalshi_leads_etf,0.14235028503881916,1.3073464905302488,0.19109506159292,0.4749617442423906,0.009091878973160328,70,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,3,kalshi_leads_etf,0.04589160523848605,0.366055369698837,0.714323759440632,0.8495173958719725,0.0010105839020756457,69,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,4,kalshi_leads_etf,-0.27802975947250314,-1.780161284148556,0.07504956943924848,0.33857194598061485,0.030679291229786076,68,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,calendar,10min,5,5,kalshi_leads_etf,-0.03587247441509001,-0.5450071935439843,0.585748570132669,0.8054042839324199,0.0006102671893692957,67,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-5,etf_leads_kalshi,0.054732825526664225,1.495506253962996,0.13478236896397208,0.3706515146509232,0.001392223872508369,67,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-4,etf_leads_kalshi,-0.31605802286342993,-2.232057602163717,0.02561115611942917,0.0960751677239018,0.03646943497451405,68,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-3,etf_leads_kalshi,0.11501315088373863,1.0634822905102792,0.2875632921198532,0.5327872005303136,0.005589950606523675,69,40,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-2,etf_leads_kalshi,-0.03941920767200603,-0.28828665153007993,0.7731273241631057,0.9048649995117863,0.0006652536333612291,70,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,-1,etf_leads_kalshi,0.298653618363761,2.444521689885905,0.014504435901549529,0.0960751677239018,0.0369611170224986,71,42,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,0,contemp,-0.09271766450978734,-0.46773396302033643,0.6399748502113063,0.8799654190405461,0.0037756783887351597,72,42,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,1,kalshi_leads_etf,-0.12386152303690479,-0.7406642191479792,0.4588970594499131,0.7211239505641491,0.006664607566734593,71,42,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,2,kalshi_leads_etf,0.027622661405327913,0.2241963223160355,0.8226045450107148,0.9048649995117863,0.00035873291530219564,70,41,73,Will Trump win 312-226 - swing state sweep?
KXECDJT312,VAW,event,10min,5,3,kalshi_leads_etf,0.000693191765331646,0.0061909270052114326,0.9950603864794075,0.9950603864794075,2.3150268679827946e-07,69,41,73,Will Trump win 312-226 - swing state sweep?
